player_name,pitch_type,game_year,release_speed,effective_speed,release_extension,description,release_spin_rate,estimated_woba_using_speedangle,woba_value,woba_denom
"Font, Wilmer",FF,2020,96.6,97.8,6.8,foul,2229,,,
"Foster, Matt",FF,2020,94.2,93.1,5.7,foul,2397,,,
"Vesia, Alex",FF,2020,91.3,91.7,6.8,foul,2318,,,
"McFarland, T.J.",SI,2020,88.0,87.2,5.7,foul,1882,,,
"López, Yoan",FF,2020,95.3,96.8,7,foul,2116,,,
"Tate, Dillon",FF,2020,95.6,95.3,6.4,foul,2189,,,
"Suero, Wander",FC,2020,91.7,92.5,6.6,swinging_strike,2362,,,
"May, Dustin",FC,2020,91.7,92.3,6.6,hit_into_play,2772,1.69,2,1
"Jansen, Kenley",FC,2020,90.3,92.3,7.5,hit_into_play,2622,0.336,0.9,1
"Pérez, Oliver",SI,2020,89.3,89.6,6.4,hit_into_play,2086,0.243,0.9,1
"Phillips, Evan",FF,2020,94.5,94.4,6.3,foul,2340,,,
"McCullers Jr., Lance",SI,2020,91.3,90.6,5.9,hit_into_play,2056,1.619,2,1
"Suter, Brent",FF,2020,85.4,87.3,7.2,swinging_strike,2000,,,
"Raley, Brooks",FC,2020,87.5,86.9,5.7,hit_into_play,2766,0.011,0,1
"Hughes, Jared",SI,2020,91.3,91.7,6.6,swinging_strike,2055,,,
"Holland, Greg",FF,2020,93.3,93.2,5.9,foul,2307,,,
"Howard, Sam",FF,2020,92.2,91,5.6,foul,2357,,,
"Harris, Will",FC,2020,90.2,91.3,6.8,foul,2414,,,
"Marshall, Evan",FF,2020,91.1,90.2,5.5,foul,2256,,,
"Brach, Brad",SI,2020,90.5,89.5,5.8,swinging_strike,2227,,0,1
"Schmidt, Clarke",SI,2020,96.0,95,5.9,foul,1818,,,
"Rondón, Héctor",FF,2020,96.4,95.9,6.2,hit_into_play,1986,1.968,2,1
"Estévez, Carlos",FF,2020,97.3,97.4,6.3,hit_into_play,2091,0.918,0.9,1
"López, Pablo",FF,2020,94.1,94.9,7,foul,2210,,,
"Ferguson, Caleb",FF,2020,96.0,95.9,6.3,hit_into_play,2387,0.048,0.9,1
"Voth, Austin",FF,2020,92.6,93,6.4,foul,2252,,,
"Dayton, Grant",FF,2020,91.9,92.4,6.7,foul,2270,,,
"Burnes, Corbin",SI,2020,96.0,96.4,6.5,hit_into_play,2663,0.764,1.25,1
"Carrasco, Carlos",FF,2020,92.9,93.8,6.4,hit_into_play,2495,0.54,0.9,1
"Andriese, Matt",FF,2020,92.1,91.4,5.9,foul,2346,,,
"Newberry, Jake",FF,2020,94.7,94.4,5.8,foul,2257,,,
"López, Jorge",SI,2020,94.8,95.3,6.5,hit_into_play,1986,0.144,0,1
"Castillo, Luis",SI,2020,98.8,98,5.6,hit_into_play,2171,0.12,0,1
"Kikuchi, Yusei",FC,2020,91.5,92.3,6.6,foul,2272,,,
"Dunning, Dane",SI,2020,92.3,92.1,6.2,swinging_strike,2078,,,
"Britton, Zack",SI,2020,94.8,94,5.8,hit_into_play,1808,0.255,0,1
"Eshelman, Thomas",FF,2020,86.0,86.4,6.4,foul,1867,,,
"Alexander, Tyler",FF,2020,90.0,90.2,6.3,swinging_strike,2277,,,
"Benjamin, Wes",FC,2020,86.9,86.8,5.8,swinging_strike,2568,,,
"Porcello, Rick",SI,2020,91.0,89.7,5.7,swinging_strike,2236,,,
"Rainey, Tanner",FF,2020,97.3,97.6,6.6,swinging_strike,2425,,,
"Coonrod, Sam",FC,2020,91.7,92.1,6.2,swinging_strike,2679,,,
"Castillo, Luis",SI,2020,98.4,97.4,5.6,foul,2264,,,
"Weems, Jordan",FF,2020,95.2,95.6,6.5,foul,2341,,,
"May, Trevor",FF,2020,95.3,96.3,6.8,swinging_strike,2323,,,
"Minter, A.J.",FC,2020,88.5,89.1,6.2,swinging_strike,2539,,,
"Pressly, Ryan",FF,2020,93.6,93.4,6.1,hit_into_play,2380,0.378,0,1
"Crichton, Stefan",SI,2020,91.7,91.6,6.2,hit_into_play,2025,0.691,0.9,1
"Singer, Brady",SI,2020,94.2,95.3,6.8,hit_into_play,2274,0.314,0.9,1
"Zimmer, Kyle",FF,2020,93.5,94,6.4,swinging_strike,2284,,,
"Ponce, Cody",FF,2020,93.5,94,6.7,swinging_strike,2570,,,
"Dayton, Grant",FF,2020,91.3,91.8,6.6,swinging_strike,2151,,,
"Jackson, Luke",FF,2020,94.5,95.4,6.6,foul,2253,,,
"Wick, Rowan",FF,2020,95.6,95.8,6.4,foul,2433,,,
"Stock, Robert",FF,2020,97.6,98,6.3,hit_into_play,2286,0.892,0,1
"Reyes, Alex",FF,2020,98.8,98.7,6.4,swinging_strike,2715,,,
"Workman, Brandon",FC,2020,87.4,89.2,7.3,foul,2133,,,
"Poppen, Sean",SI,2020,94.6,95.3,6.7,swinging_strike,1998,,,
"Heuer, Codi",SI,2020,97.9,99,7,foul,2331,,,
"Vincent, Nick",FF,2020,88.9,89.1,6.7,foul,2333,,,
"Ferguson, Caleb",FC,2020,88.2,88.3,6.2,swinging_strike,2530,,,
"López, Yoan",FF,2020,95.0,95.7,6.6,hit_into_play,2100,0.096,0,1
"Stratton, Chris",FF,2020,92.8,93.4,6.4,foul,2672,,,
"Bauer, Trevor",FF,2020,92.5,92.7,6.4,foul,2719,,,
"Godley, Zack",FC,2020,87.8,85.4,4.9,hit_into_play,2202,0.13,0,1
"Holland, Greg",FF,2020,92.8,92.6,6,foul,2331,,,
"Dobnak, Randy",SI,2020,91.5,90.5,5.5,foul,1917,,,
"Dunning, Dane",SI,2020,91.6,91.7,6.3,hit_into_play,2129,0.034,0,1
"Clarke, Taylor",FF,2020,93.9,93.4,6,foul,2209,,,
"Porcello, Rick",SI,2020,89.9,88.7,5.9,hit_into_play,2180,,0,1
"Turley, Nik",FF,2020,93.6,94.3,6.6,foul,2475,,,
"Hunter, Tommy",FC,2020,91.5,91.6,6.4,hit_into_play,2553,0.589,0,1
"Green, Chad",FF,2020,95.8,95.8,6.6,foul,2596,,,
"Walden, Marcus",FC,2020,90.5,91.5,6.8,hit_into_play,2179,0.008,0.9,1
"Graveman, Kendall",SI,2020,96.7,97.4,6.4,hit_into_play,2215,0.228,0,1
"Merryweather, Julian",FF,2020,97.9,98.3,6.7,foul,2321,,,
"Garcia, Bryan",SI,2020,94.4,93.8,5.7,hit_into_play,2120,0.714,0.9,1
"Finnegan, Kyle",SI,2020,95.2,95.7,6.5,hit_into_play,2132,0.486,0,1
"Bacus, Dakota",SI,2020,90.5,90,5.5,hit_into_play,2421,0.541,0.9,1
"Karinchak, James",FF,2020,93.6,93.4,6.1,hit_into_play,2369,0.756,0.9,1
"Bundy, Dylan",FF,2020,90.9,90,5.8,hit_into_play,2391,0.847,0.9,1
"Chapman, Aroldis",FF,2020,97.8,98.9,6.9,hit_into_play,2524,0.619,0,1
"Font, Wilmer",FF,2020,95.6,96.7,6.7,foul,2160,,,
"Givens, Mychal",FF,2020,95.2,95.8,6.6,hit_into_play,2358,0.458,0,1
"Harvey, Hunter",FF,2020,96.7,95.7,5.7,swinging_strike,2065,,,
"Jiménez, Joe",FF,2020,94.7,94.9,6.4,hit_into_play,2436,0.249,0.9,1
"King, Michael",SI,2020,92.5,92,5.9,foul,2265,,,
"López, Pablo",SI,2020,93.7,94.5,6.9,swinging_strike,2159,,,
"Fleming, Josh",SI,2020,90.5,90.6,6.5,hit_into_play,1756,0.159,0,1
"Bleier, Richard",SI,2020,88.8,89.5,6.9,foul,1910,,,
"Crowe, Wil",SI,2020,92.1,92.1,6.2,foul,2098,,,
"Kolarek, Adam",SI,2020,89.9,90.3,6.6,foul,2101,,,
"Cody, Kyle",FF,2020,94.5,94.7,6.4,foul,2276,,,
"Dunning, Dane",FF,2020,91.9,92,6.3,hit_into_play,2262,0.246,0.9,1
"Newberry, Jake",FF,2020,93.6,93.4,5.9,swinging_strike,2331,,,
"Luzardo, Jesús",SI,2020,97.3,95.8,5.6,hit_into_play,2474,0.076,0,1
"Merryweather, Julian",FF,2020,97.2,98.4,6.9,hit_into_play,2422,0.395,0,1
"Hughes, Jared",SI,2020,88.9,88.9,6.5,hit_into_play,1839,0.03,0,1
"Bauer, Trevor",FF,2020,92.5,92.6,6.4,foul,2793,,,
"Ferguson, Caleb",FF,2020,95.5,95.4,6.2,swinging_strike,2260,,,
"Darvish, Yu",FC,2020,82.5,82.6,6.2,foul,2577,,,
"Rondón, Héctor",FF,2020,96.2,95.9,6.2,foul,2044,,,
"Ponce, Cody",FF,2020,93.7,94.4,6.8,foul_tip,2608,,,
"Heuer, Codi",SI,2020,97.2,99,7.2,hit_into_play,2296,0.372,0,1
"Clarke, Taylor",FF,2020,93.9,93.9,6.1,swinging_strike,2328,,,
"Holder, Jonathan",FC,2020,89.2,89.8,6.3,hit_into_play,2691,0.058,0,1
"Garcia, Luis",FF,2020,94.0,94,6.2,hit_into_play,2337,0.184,0,1
"Roark, Tanner",FF,2020,89.8,89.4,6,swinging_strike,2081,,,
"Hirano, Yoshihisa",FF,2020,90.7,90.8,6.3,swinging_strike,2065,,,
"McCullers Jr., Lance",SI,2020,90.4,89.9,5.8,hit_into_play,2086,0.288,0.9,1
"Cimber, Adam",SI,2020,84.8,84.3,6.2,hit_into_play,2212,0.228,0,1
"Voth, Austin",FF,2020,90.9,90.8,6.2,swinging_strike,2191,,,
"Marshall, Evan",FF,2020,90.8,89.6,5.3,hit_into_play,2356,0.139,0,1
"King, John",SI,2020,92.1,91.3,5.8,hit_into_play,1896,0.066,0,1
"Stratton, Chris",FF,2020,93.2,94.3,6.6,foul_tip,2643,,,
"Bass, Anthony",SI,2020,95.0,95.4,6.6,foul,2330,,,
"Anderson, Tyler",FF,2020,88.1,87.6,5.9,swinging_strike,1457,,,
"Hunter, Tommy",FC,2020,91.4,91.2,6.2,foul,2637,,,
"Brach, Brad",FC,2020,85.7,84.3,5.2,foul,2413,,,
"Lakins Sr., Travis",FC,2020,91.3,91,5.9,hit_into_play,2362,0.084,0,1
"Springs, Jeffrey",SI,2020,92.2,92.2,6.5,swinging_strike,2190,,,
"Raley, Brooks",FC,2020,86.2,85.4,5.7,hit_into_play,2670,0.192,0,0
"Bleier, Richard",SI,2020,87.7,88.2,6.9,foul,1888,,,
"Zimmer, Kyle",FF,2020,93.0,93.6,6.4,swinging_strike,2204,,,
"Holland, Greg",FF,2020,92.4,91.9,6,foul,2494,,,
"Milone, Tommy",FF,2020,85.2,84.7,6,foul,2208,,,
"Heller, Ben",FF,2020,93.1,93.1,6.4,hit_into_play,2311,0.846,0,1
"Fairbanks, Pete",FF,2020,97.5,98.3,7,hit_into_play,2296,0.446,0,1
"Heaney, Andrew",FF,2020,94.5,94.1,6,foul,2454,,,
"Heaney, Andrew",FF,2020,92.6,91.3,6,foul,2399,,,
"Lynn, Lance",SI,2020,92.4,93.1,6.7,swinging_strike,2347,,0,1
"Lynn, Lance",FC,2020,91.1,91.8,6.6,foul,2652,,,
"Lynn, Lance",SI,2020,91.2,92,6.7,hit_into_play,2429,0.056,0,1
"Heaney, Andrew",FF,2020,91.1,90.2,6,hit_into_play,2451,0.092,0,1
"Lynn, Lance",FF,2020,95.3,95.7,6.6,foul,2486,,,
"Heaney, Andrew",FF,2020,91.9,91.2,6,hit_into_play,2445,0.328,0.9,1
"Lynn, Lance",FF,2020,92.8,93.3,6.6,swinging_strike,2476,,,
"Lynn, Lance",FC,2020,87.0,87.4,6.3,foul,2574,,,
"Kershaw, Clayton",FF,2020,91.6,91.6,6.3,hit_into_play,2458,0.337,0,1
"Heaney, Andrew",FF,2020,91.4,90.7,5.9,hit_into_play,2406,0.175,0,1
"Greinke, Zack",FF,2020,87.5,87.5,6.1,swinging_strike,2404,,,
"Lynn, Lance",FC,2020,88.5,89.1,6.5,hit_into_play,2598,0.903,2,1
"Kershaw, Clayton",FF,2020,90.9,90.8,6.4,swinging_strike,2440,,,
"Duffy, Danny",FF,2020,88.8,89.5,6.7,foul,2002,,,
"Lynn, Lance",FF,2020,96.6,96.8,6.4,foul_tip,2507,,0,1
"Kershaw, Clayton",FF,2020,92.0,91.9,6.4,swinging_strike,2459,,,
"Cease, Dylan",FF,2020,95.4,94.9,5.9,foul,2352,,,
"Pérez, Martín",FF,2020,93.2,92.2,5.8,foul,1964,,,
"Kershaw, Clayton",FF,2020,90.9,90.8,6.2,foul,2523,,,
"Happ, J.A.",SI,2020,90.2,90.4,6.4,hit_into_play,2325,0.63,0,1
"Lynn, Lance",FF,2020,96.4,96.7,6.6,foul,2498,,,
"Cease, Dylan",FF,2020,97.0,96.6,5.8,hit_into_play,2358,0.811,0,1
"Weaver, Luke",FF,2020,94.4,94.2,6.1,hit_into_play,2557,0.524,0.9,1
"Heaney, Andrew",FF,2020,91.8,90.7,5.9,foul,2332,,,
"Heaney, Andrew",FF,2020,89.7,89,6,swinging_strike,2340,,0,1
"Pérez, Martín",SI,2020,91.7,91,5.9,foul,1947,,,
"Happ, J.A.",SI,2020,89.1,89.4,6.2,hit_into_play,2247,0.09,0,1
"Duffy, Danny",FF,2020,91.9,93,6.8,foul,2043,,,
"Pérez, Martín",FC,2020,88.8,88.5,5.8,hit_into_play,2175,0.046,0,1
"Weaver, Luke",FF,2020,95.1,94.7,6,foul,2339,,,
"Happ, J.A.",FF,2020,91.1,91,6.1,foul,2410,,,
"Pérez, Martín",FC,2020,88.2,87.8,5.8,hit_into_play,2117,0.684,0.9,1
"Heaney, Andrew",FF,2020,90.9,89.8,5.8,foul,2557,,,
"Weaver, Luke",FF,2020,95.0,94.5,5.9,foul,2638,,,
"Clevinger, Mike",FF,2020,96.1,96.7,6.8,hit_into_play,2533,0.008,0,1
"Weaver, Luke",FF,2020,93.9,93.4,5.9,foul,2602,,,
"Happ, J.A.",SI,2020,89.7,89.6,6,hit_into_play,2305,0.318,0,1
"Weaver, Luke",FF,2020,93.9,93.3,5.8,foul,2522,,,
"Lynn, Lance",SI,2020,93.8,94.7,6.7,hit_into_play,2274,0.138,0.9,1
"Heaney, Andrew",FF,2020,93.5,92.8,6,foul_tip,2535,,0,1
"Brubaker, JT",FF,2020,93.2,92.8,6,hit_into_play,2266,0.126,0,1
"Happ, J.A.",SI,2020,88.2,87.8,5.9,foul,2333,,,
"Lynn, Lance",FF,2020,96.7,96.7,6.4,foul,2526,,,
"Heaney, Andrew",FF,2020,92.2,91.7,6,foul,2625,,,
"Lynn, Lance",FF,2020,92.7,93.2,6.5,foul,2476,,,
"Lynn, Lance",SI,2020,94.0,94.4,6.6,hit_into_play,2321,0.396,0.9,1
"Eflin, Zach",SI,2020,93.9,94.5,6.8,hit_into_play,2137,0,0,1
"Pérez, Martín",FC,2020,90.3,89.7,5.8,foul,2113,,,
"Happ, J.A.",FF,2020,92.5,92.3,6.2,foul,2405,,,
"Brubaker, JT",SI,2020,92.9,92.8,6.2,hit_into_play,2173,0.223,0,1
"Heaney, Andrew",FF,2020,91.5,90.8,5.8,foul,2514,,,
"Heaney, Andrew",FF,2020,92.7,91.6,5.8,foul,2504,,,
"Greinke, Zack",FF,2020,88.2,88,6,foul,2402,,,
"Lynn, Lance",FC,2020,92.7,93.1,6.5,hit_into_play,2482,0.027,0,1
"Happ, J.A.",FF,2020,92.3,92.4,6.2,foul,2426,,,
"Eflin, Zach",SI,2020,94.4,94.9,6.8,foul,2104,,,
"Weaver, Luke",FF,2020,92.7,91.9,6,foul,2418,,,
"Brubaker, JT",SI,2020,93.6,93.4,6,foul,2274,,,
"Clevinger, Mike",FF,2020,95.5,96,6.8,foul,2465,,,
"Cease, Dylan",FF,2020,97.4,97.5,6.2,foul,2454,,,
"Eflin, Zach",SI,2020,94.1,94.9,6.8,foul,2120,,,
"Mills, Alec",SI,2020,90.3,90.3,6.1,foul,2199,,,
"Lynn, Lance",FC,2020,91.4,91.9,6.6,foul,2573,,,
"Heaney, Andrew",FF,2020,92.9,91.7,5.9,foul,2546,,,
"Cease, Dylan",FF,2020,97.2,97.1,6,foul,2508,,,
"Happ, J.A.",FF,2020,91.2,90.6,6.2,foul,2349,,,
"Greinke, Zack",FF,2020,88.2,88.1,6.2,hit_into_play,2300,0.378,0,1
"Mills, Alec",SI,2020,90.3,90.3,6.1,foul,2217,,,
"Mills, Alec",FF,2020,90.5,90.5,6.1,hit_into_play,2041,0.33,0.9,1
"Weaver, Luke",FF,2020,95.4,94.8,5.9,foul,2552,,,
"Happ, J.A.",SI,2020,90.4,90.6,6.2,hit_into_play,2316,0.618,0.9,1
"Heaney, Andrew",FF,2020,92.8,91.9,5.9,foul,2548,,,
"Cease, Dylan",FF,2020,98.0,98,6.1,foul,2485,,,
"Mills, Alec",FF,2020,90.4,89.8,5.9,hit_into_play,2142,0.548,0,1
"Heaney, Andrew",FF,2020,93.2,92.4,5.9,foul,2490,,,
"Happ, J.A.",SI,2020,89.4,89.2,6.1,foul,2219,,,
"Lynn, Lance",FF,2020,94.0,93.9,6.4,foul_tip,2431,,,
"Mills, Alec",FF,2020,90.8,90.3,6.1,foul,2179,,,
"Weaver, Luke",FF,2020,96.4,95.4,5.9,hit_into_play,2648,0.154,0,1
"Greinke, Zack",FF,2020,86.2,86.3,6.1,foul,2295,,,
"Clevinger, Mike",FC,2020,88.4,89.2,6.8,swinging_strike,2533,,,
"Happ, J.A.",FF,2020,91.4,91.3,6.3,hit_into_play,2347,0.762,0.9,1
"Lynn, Lance",FC,2020,89.6,89.8,6.6,hit_into_play,2535,0.012,0,1
"Duffy, Danny",FF,2020,90.4,91.4,6.6,hit_into_play,2152,1.587,2,1
"Eflin, Zach",SI,2020,94.5,95.3,6.8,hit_into_play,2089,0.006,0,1
"Heaney, Andrew",FF,2020,91.8,90.7,5.8,swinging_strike,2425,,,
"Walker, Taijuan",FF,2020,93.0,93,6.3,foul,2126,,,
"Duffy, Danny",SI,2020,89.5,90.3,6.8,foul,1923,,,
"Lynn, Lance",FC,2020,91.6,92,6.4,hit_into_play,2515,0.017,0,1
"Cease, Dylan",FF,2020,96.4,95.8,6,hit_into_play,2501,0.087,0,1
"Mills, Alec",SI,2020,90.0,89.8,6.1,foul,2214,,,
"Weaver, Luke",FF,2020,96.2,95.3,5.8,foul,2638,,,
"Weaver, Luke",FF,2020,94.3,93.6,6,foul_tip,2405,,,
"Kershaw, Clayton",FF,2020,91.5,91.5,6.3,hit_into_play,2442,0.008,0,1
"Brubaker, JT",FF,2020,93.4,92.8,5.9,hit_into_play,2219,0.096,0.9,1
"Duffy, Danny",FF,2020,87.7,88.8,6.8,hit_into_play,1926,,0,1
"Cease, Dylan",FF,2020,96.4,96.2,6,foul,2264,,,
"Eflin, Zach",SI,2020,94.9,95.8,6.8,foul,2136,,,
"Clevinger, Mike",FF,2020,94.4,95.1,6.9,foul,2382,,,
"Lynn, Lance",FC,2020,89.9,90.2,6.5,foul,2599,,,
"Clevinger, Mike",FF,2020,95.6,96,6.7,hit_into_play,2425,0.436,0,1
"Pérez, Martín",FC,2020,89.6,88.6,5.6,foul,2150,,,
"Eflin, Zach",SI,2020,95.2,95.8,6.7,swinging_strike,2094,,,
"Walker, Taijuan",FF,2020,93.4,93.3,6.3,hit_into_play,2107,0.018,0,1
"Weaver, Luke",FF,2020,94.2,93.4,5.8,foul,2577,,,
"Cease, Dylan",FF,2020,96.1,96,6,foul_tip,2338,,,
"Walker, Taijuan",FF,2020,93.1,92.9,6.2,swinging_strike,2174,,,
"Lynn, Lance",FC,2020,91.2,91.7,6.5,foul,2600,,,
"Weaver, Luke",FF,2020,93.0,92.4,5.9,foul,2422,,,
"Clevinger, Mike",FF,2020,95.2,95.6,6.7,swinging_strike,2386,,,
"Heaney, Andrew",FF,2020,92.7,91.9,5.9,foul,2437,,,
"Cease, Dylan",FF,2020,95.8,95.9,6.1,swinging_strike,2366,,,
"Mills, Alec",SI,2020,87.7,87.7,6.2,hit_into_play,2064,0.012,0,1
"Eflin, Zach",SI,2020,93.7,94.3,6.8,hit_into_play,2084,0.09,0,1
"Brubaker, JT",SI,2020,94.9,94.4,5.9,foul,2308,,,
"Heaney, Andrew",FF,2020,93.2,92.2,5.9,foul,2401,,,
"Mills, Alec",SI,2020,89.0,88.6,6,foul,2146,,,
"Cease, Dylan",FF,2020,97.5,97.2,5.9,foul,2478,,,
"Heaney, Andrew",FF,2020,92.1,91.1,5.9,foul,2453,,,
"Happ, J.A.",FF,2020,92.3,91.8,6.1,foul,2404,,,
"Pérez, Martín",SI,2020,90.9,90.4,5.8,hit_into_play,1914,0.18,0,1
"Clevinger, Mike",FF,2020,95.1,95.5,6.6,hit_into_play,2344,0.552,0,1
"Walker, Taijuan",FF,2020,93.8,94,6.5,foul,2050,,,
"Lynn, Lance",FC,2020,91.6,92.1,6.5,foul_tip,2673,,,
"Sánchez, Aníbal",SI,2020,89.3,89.1,6.3,hit_into_play,2172,0.934,0.9,1
"Clevinger, Mike",FF,2020,95.1,95.5,6.8,swinging_strike,2492,,,
"Eflin, Zach",SI,2020,94.1,94.9,6.8,hit_into_play,2077,0.144,0,0
"Walker, Taijuan",FF,2020,94.2,94.2,6.3,foul,2308,,,
"Duffy, Danny",FF,2020,90.1,90.9,6.6,foul,1975,,,
"Duffy, Danny",SI,2020,90.0,90.8,6.8,foul,2071,,,
"Kershaw, Clayton",FF,2020,90.3,90.3,6.3,foul,2587,,,
"Eflin, Zach",SI,2020,95.3,95.7,6.9,foul,2209,,,
"Greinke, Zack",FF,2020,88.7,88.2,6,foul,2357,,,
"Mills, Alec",SI,2020,89.2,88.9,6.1,foul,2224,,,
"Walker, Taijuan",FF,2020,92.9,92.6,6.2,swinging_strike,2238,,,
"Cease, Dylan",FF,2020,96.7,96.1,5.9,hit_into_play,2602,0.083,0,1
"Pérez, Martín",FC,2020,89.5,89.1,5.9,hit_into_play,2127,0.006,0.9,1
"Happ, J.A.",FF,2020,92.8,92.3,6.1,swinging_strike,2392,,0,1
"Brubaker, JT",SI,2020,95.1,94.5,6,foul,2403,,,
"Kershaw, Clayton",FF,2020,90.6,90.8,6.4,foul,2545,,,
"Heaney, Andrew",FF,2020,91.1,90.2,5.8,foul,2490,,,
"Greinke, Zack",FF,2020,88.6,88.3,6.2,foul,2365,,,
"Clevinger, Mike",FF,2020,94.8,95.7,6.8,hit_into_play,2508,0.224,0,1
"Happ, J.A.",FF,2020,93.4,93.1,6.3,swinging_strike,2482,,,
"Cease, Dylan",FF,2020,96.5,96.5,6.1,foul,2454,,,
"Clevinger, Mike",FF,2020,95.9,96.3,6.6,foul,2331,,,
"Sánchez, Aníbal",FF,2020,89.7,89.5,6.2,foul,2267,,,
"Happ, J.A.",FF,2020,91.6,92,6.3,hit_into_play,2346,0.456,0,1
"Cease, Dylan",FF,2020,95.8,95.4,5.9,foul,2354,,,
"Kershaw, Clayton",FF,2020,89.8,89.6,6.3,foul,2496,,,
"Heaney, Andrew",FF,2020,92.1,91,5.9,swinging_strike,2513,,0,1
"Happ, J.A.",FF,2020,92.1,92.4,6.3,foul,2377,,,
"Cease, Dylan",FF,2020,97.6,97.3,5.9,foul,2412,,,
"Sánchez, Aníbal",FF,2020,90.6,90,6.2,foul,2267,,,
"Walker, Taijuan",FF,2020,93.6,93.6,6.5,hit_into_play,2139,0.11,0,1
"Walker, Taijuan",FF,2020,93.1,93.3,6.5,foul,2127,,,
"Heaney, Andrew",FF,2020,92.4,91.8,6,foul,2472,,,
"Weaver, Luke",FF,2020,94.0,93.5,5.9,foul,2594,,,
"Sánchez, Aníbal",SI,2020,89.1,89.1,6.3,hit_into_play,2012,0.264,0,1
"Greinke, Zack",FF,2020,87.6,87.5,6.1,swinging_strike,2342,,0,1
"Happ, J.A.",SI,2020,89.5,89.3,6.2,hit_into_play,2248,0.042,0,1
"Lynn, Lance",FC,2020,92.9,93.2,6.5,foul,2751,,,
"Sánchez, Aníbal",FC,2020,88.0,88,6.1,foul,2228,,,
"Cease, Dylan",FF,2020,97.1,95.7,5.4,hit_into_play,2533,0.037,0,1
"Walker, Taijuan",SI,2020,92.4,92.1,6.2,hit_into_play,1974,0.852,0.9,1
"Lynn, Lance",SI,2020,93.8,93.6,6.4,hit_into_play,2406,0.03,0,1
"Lynn, Lance",SI,2020,94.8,94.9,6.5,hit_into_play,2500,0.285,1.25,1
"Cease, Dylan",FF,2020,97.8,97,5.7,hit_into_play,2521,0.15,0,1
"Greinke, Zack",FF,2020,89.0,88.7,6.1,hit_into_play,2392,0.915,0.9,1
"Weaver, Luke",FF,2020,96.2,95.7,6.1,foul,2551,,,
"Walker, Taijuan",FF,2020,93.6,93.3,6.3,hit_into_play,2251,0.221,0.9,1
"Eflin, Zach",SI,2020,94.4,94.8,6.8,hit_into_play,2127,0.172,0,1
"Pérez, Martín",FC,2020,90.3,89.8,5.7,swinging_strike,2179,,,
"Lynn, Lance",FC,2020,91.3,91.9,6.6,foul,2772,,,
"Weaver, Luke",FF,2020,95.2,94.7,6,swinging_strike,2508,,,
"Kershaw, Clayton",FF,2020,91.1,91.4,6.5,foul,2450,,,
"Shreve, Chasen",FF,2020,91.4,91.5,6.3,hit_into_play,2346,0,0,1
"Sánchez, Aníbal",FC,2020,87.3,87.6,6.3,swinging_strike,2214,,,
"Lynn, Lance",FF,2020,94.8,95.2,6.6,swinging_strike,2613,,,
"Mills, Alec",FF,2020,90.8,90.7,6.1,hit_into_play,2202,0.366,0.9,1
"Pérez, Martín",FC,2020,89.5,89.3,5.7,swinging_strike,2219,,0,1
"Happ, J.A.",SI,2020,90.2,90.1,6,hit_into_play,2291,0.918,0.9,1
"Brubaker, JT",SI,2020,94.5,94.1,5.9,foul,2311,,,
"Cease, Dylan",FF,2020,97.4,97.1,5.9,foul,2472,,,
"Eflin, Zach",SI,2020,92.3,93.4,6.7,hit_into_play,2064,0.006,0,1
"Lynn, Lance",FF,2020,95.6,95.6,6.6,hit_into_play,2627,0.386,0,1
"Lynn, Lance",SI,2020,91.3,92.1,6.7,foul,2412,,,
"Sánchez, Aníbal",FF,2020,88.0,88.2,6.3,hit_into_play,2219,0.108,0,1
"Clevinger, Mike",FC,2020,87.3,88.1,6.5,hit_into_play,2475,0.269,1.6,1
"Walker, Taijuan",FF,2020,91.6,91.5,6.2,hit_into_play,2175,0,0,1
"Kershaw, Clayton",FF,2020,92.2,92.2,6.3,foul,2585,,,
"Duffy, Danny",FF,2020,93.0,94.1,6.7,foul,2122,,,
"Eflin, Zach",SI,2020,94.5,95.3,6.8,hit_into_play,2144,0.243,0,1
"Gsellman, Robert",FF,2020,93.8,94,6.3,hit_into_play,2327,0.929,1.25,1
"Brubaker, JT",FF,2020,93.8,93.4,5.9,hit_into_play,2221,0.12,0,1
"Shreve, Chasen",FF,2020,91.8,92.3,6.4,foul,2384,,,
"Pérez, Martín",FC,2020,89.9,89.4,5.8,foul_tip,2172,,,
"Clevinger, Mike",FC,2020,88.8,89.2,6.5,hit_into_play,2721,0.395,0,1
"Heaney, Andrew",FF,2020,90.9,90,6,foul,2378,,,
"Lynn, Lance",SI,2020,89.7,90.4,6.5,swinging_strike,2368,,,
"Lynn, Lance",FC,2020,89.9,90,6.3,foul,2699,,,
"Pérez, Martín",FC,2020,89.9,89.4,5.7,foul,2149,,,
"Weaver, Luke",FF,2020,94.1,93.3,5.9,hit_into_play,2496,0.008,0,1
"Shreve, Chasen",FF,2020,92.2,92.6,6.5,foul,2398,,,
"Eflin, Zach",SI,2020,94.5,95.1,6.7,hit_into_play,2117,0.917,1.25,1
"Sánchez, Aníbal",FC,2020,87.2,87.1,6.3,hit_into_play,2296,1.337,2,1
"Lynn, Lance",FC,2020,89.0,89,6.4,hit_into_play,2640,0.06,0,1
"Walker, Taijuan",FF,2020,93.5,93.3,6.4,hit_into_play,2353,0.084,0,1
"Pérez, Martín",FC,2020,87.9,87.7,5.8,hit_into_play,2169,0,0,1
